CustomerID,last_purchase,frequency,monetary,recency
13777.0,2011-12-09 12:25:00,61,56478.42,0
13778.0,2011-08-28 15:25:00,4,1124.49,102
13779.0,2010-07-12 11:24:00,1,161.13,515
13780.0,2011-12-02 13:49:00,3,735.82,6
13781.0,2011-04-03 12:08:00,3,778.83,250
13782.0,2011-11-27 11:54:00,13,1793.72,12
13783.0,2010-08-09 09:23:00,4,1542.09,487
13784.0,2011-11-30 09:33:00,14,2910.23,9
13785.0,2010-10-07 09:25:00,4,542.49,428
13786.0,2010-12-07 13:53:00,6,3358.94,366
13787.0,2011-09-25 12:06:00,6,1222.5,75
13788.0,2010-07-22 15:50:00,1,3.75,504
13789.0,2010-11-16 15:31:00,1,239.45999999999998,387
13790.0,2011-12-05 15:48:00,1,348.8,3
13791.0,2011-08-04 11:44:00,2,1516.0,127
13792.0,2011-10-04 14:31:00,3,383.95,65
13793.0,2010-03-03 08:25:00,1,96.0,646
13794.0,2010-06-11 12:30:00,1,126.03,546
13795.0,2010-11-16 17:25:00,4,836.3,387
13796.0,2010-07-28 14:45:00,1,289.7,498
13797.0,2010-09-29 10:34:00,3,1179.45,436
13798.0,2011-12-08 15:51:00,110,75836.87,0
13799.0,2011-08-15 12:07:00,9,2803.57,116
13800.0,2011-02-03 12:27:00,3,1679.56,309
13801.0,2011-10-04 10:15:00,1,324.8,66
13802.0,2011-07-24 10:54:00,19,26259.11,138
13803.0,2011-03-29 12:57:00,3,1338.91,254
13804.0,2011-11-09 12:32:00,9,3208.52,30
13805.0,2011-10-18 14:50:00,2,924.6,51
13806.0,2011-10-07 11:43:00,1,256.38,63
13807.0,2010-12-07 15:48:00,3,534.8,366
13808.0,2011-12-04 12:18:00,5,1747.66,5
13809.0,2011-02-07 13:15:00,3,679.7,304
13810.0,2011-11-11 08:33:00,3,1499.01,28
13811.0,2011-06-09 09:54:00,3,814.5,183
13812.0,2011-10-28 14:27:00,3,539.0,41
13813.0,2011-10-31 10:38:00,8,2765.4700000000003,39
13814.0,2011-09-08 13:48:00,3,2257.32,91
13815.0,2011-11-17 14:19:00,8,7475.74,21
13816.0,2011-11-16 08:38:00,2,571.67,23
13817.0,2011-11-10 17:49:00,2,382.98,28
13818.0,2010-10-06 12:35:00,1,61.28,429
13819.0,2011-02-11 10:38:00,6,2642.35,301
13820.0,2010-10-17 13:46:00,3,660.65,417
13821.0,2011-07-18 09:49:00,6,1410.73,144
13822.0,2011-12-04 12:13:00,2,632.0,5
13823.0,2011-11-21 10:22:00,7,3403.4500000000003,18
13824.0,2011-11-07 12:41:00,12,3314.76,32
13825.0,2010-03-28 11:02:00,2,255.59,621
13826.0,2011-06-16 13:48:00,1,189.5,175
13827.0,2011-10-13 12:38:00,3,412.05,57
13828.0,2011-11-17 16:02:00,1,209.49,21
13829.0,2010-10-14 18:19:00,1,102.0,420
13830.0,2010-05-07 12:24:00,1,156.85000000000002,581
13831.0,2011-11-23 15:41:00,18,7023.58,15
13832.0,2011-11-20 15:36:00,2,613.6899999999999,18
13833.0,2011-07-03 13:27:00,2,701.36,158
13834.0,2010-05-12 10:27:00,2,324.19,576
13835.0,2011-11-14 15:37:00,7,1095.27,24
13836.0,2010-11-05 13:31:00,2,620.37,398
13837.0,2011-05-12 12:10:00,2,271.24,211
13838.0,2011-12-04 11:00:00,10,1966.09,5
13839.0,2010-08-10 13:52:00,1,139.95000000000002,485
13840.0,2010-10-19 13:34:00,1,651.4,415
13841.0,2011-04-01 12:10:00,1,85.0,252
13842.0,2011-10-12 10:51:00,18,5629.91,58
13843.0,2010-11-23 17:48:00,1,319.75,380
13844.0,2011-11-28 13:21:00,1,361.62,10
13845.0,2011-10-06 08:25:00,1,312.98,64
13846.0,2011-11-15 12:07:00,4,1307.79,24
13847.0,2009-12-20 10:41:00,1,310.72,719
13848.0,2011-09-08 12:58:00,8,3335.0,91
13849.0,2011-10-19 10:59:00,5,3469.3,51
13850.0,2011-08-02 14:04:00,1,1595.48,128
13851.0,2011-09-05 12:36:00,8,4606.46,95
13852.0,2010-04-08 09:06:00,1,187.35000000000002,610
13853.0,2011-10-13 14:18:00,1,1090.14,56
13854.0,2011-12-01 09:06:00,39,12253.96,8
13855.0,2010-07-27 09:53:00,4,1310.3400000000001,500
13856.0,2011-06-24 10:03:00,11,1142.03,168
13857.0,2010-11-11 12:54:00,6,1001.01,392
13858.0,2011-10-13 16:17:00,1,216.17,56
13859.0,2011-01-17 16:14:00,2,515.86,325
13860.0,2011-12-08 12:57:00,5,1245.9,0
13861.0,2010-10-06 14:20:00,2,273.26,428
13862.0,2011-11-21 16:24:00,9,2556.09,17
13863.0,2011-04-06 10:20:00,4,1239.55,247
13864.0,2010-11-18 12:50:00,1,662.4000000000001,386
13865.0,2011-10-12 13:31:00,4,501.56,57
13866.0,2011-09-26 14:54:00,1,145.67000000000002,73
13867.0,2011-11-08 15:48:00,3,1015.29,30
13868.0,2011-12-02 16:32:00,2,3192.54,6
13869.0,2011-08-08 13:53:00,10,8111.57,122
13870.0,2011-12-07 13:23:00,15,5712.08,1
13871.0,2011-11-17 10:49:00,17,7885.85,22
13872.0,2010-06-30 15:35:00,3,919.57,526
13873.0,2011-08-12 10:08:00,8,1038.92,119
13874.0,2010-12-16 18:20:00,7,2049.15,357
13875.0,2011-10-17 09:36:00,14,4814.37,53
13876.0,2011-10-07 10:22:00,1,122.7,63
13877.0,2011-09-14 15:49:00,3,449.68,85
13878.0,2011-10-16 12:19:00,4,2473.06,54
13879.0,2010-03-04 10:49:00,1,395.5,645
13880.0,2011-11-18 13:44:00,17,4391.66,20
13881.0,2011-12-06 12:50:00,43,45179.1,3
13882.0,2011-12-07 11:16:00,5,1191.13,2
13883.0,2011-11-29 10:45:00,15,6560.02,10
13884.0,2011-12-02 16:30:00,10,1888.48,6
13885.0,2011-06-03 15:07:00,2,506.8,188
13886.0,2011-09-29 13:17:00,1,243.56,70
13887.0,2011-05-19 17:22:00,1,349.55,203
13888.0,2011-08-12 10:13:00,7,2169.05,119
13889.0,2011-09-08 09:13:00,6,1991.23,92
13890.0,2011-12-08 15:36:00,14,2927.38,0
13891.0,2010-11-26 15:57:00,3,863.5600000000001,377
13892.0,2011-11-13 11:50:00,6,1267.6499999999999,26
13893.0,2011-02-15 11:30:00,1,821.1,297
13894.0,2011-11-16 09:44:00,3,564.62,23
13895.0,2011-11-11 16:57:00,6,4008.52,27
13896.0,2010-03-24 08:55:00,1,388.55,625
13897.0,2011-10-20 14:30:00,3,1160.72,49
13898.0,2011-01-18 10:28:00,2,686.4,325
13899.0,2011-11-23 13:40:00,2,388.52,15
13900.0,2011-06-09 19:26:00,6,1610.59,182
13901.0,2011-09-28 14:48:00,15,5676.34,71
13902.0,2010-03-17 13:09:00,5,34095.26,631
13903.0,2010-11-04 17:44:00,1,165.45000000000002,399
13904.0,2011-11-02 13:41:00,2,332.64,36
13905.0,2009-12-07 11:41:00,1,312.65000000000003,732
13906.0,2010-10-26 15:00:00,1,42.0,408
13907.0,2010-01-17 12:22:00,1,136.8,691
13908.0,2011-09-21 11:49:00,4,2369.55,79
13909.0,2010-10-12 17:22:00,2,286.6,422
13911.0,2011-10-13 15:43:00,20,4234.99,56
13912.0,2010-10-12 08:43:00,1,124.95,423
13913.0,2010-07-21 10:11:00,1,42.22,506
13914.0,2011-11-28 10:35:00,2,626.45,11
13915.0,2010-11-10 15:17:00,1,70.80000000000001,393
13916.0,2010-09-02 10:04:00,4,1275.81,463
13917.0,2011-10-21 09:56:00,2,272.04,49
13918.0,2011-10-21 12:25:00,2,1212.8400000000001,49
13919.0,2011-10-11 14:24:00,4,1360.68,58
13920.0,2010-10-04 12:37:00,4,1774.68,431
13921.0,2010-11-02 16:32:00,4,730.7,401
13922.0,2010-12-23 10:38:00,3,865.2,351
13923.0,2011-10-17 12:33:00,1,351.13,53
13924.0,2011-12-08 09:39:00,6,1838.8500000000001,1
13925.0,2011-09-08 12:47:00,4,678.25,92
13926.0,2011-11-16 13:16:00,1,223.85000000000002,22
13927.0,2011-09-26 12:00:00,2,708.26,74
13928.0,2011-11-29 10:33:00,4,464.57,10
13929.0,2011-06-23 15:26:00,11,3494.1,168
13930.0,2011-10-13 09:45:00,2,337.34,57
13931.0,2011-09-05 10:12:00,11,5257.38,95
13932.0,2011-02-18 12:02:00,1,307.4,294
13933.0,2011-08-22 14:03:00,2,608.7900000000001,108
13934.0,2011-03-21 08:39:00,1,922.1,263
13935.0,2010-04-22 11:21:00,3,6116.92,596
13936.0,2011-06-13 08:47:00,3,939.66,179
13937.0,2011-06-23 16:35:00,2,880.13,168
13938.0,2011-11-04 14:37:00,1,71.66,34
13939.0,2011-11-16 13:33:00,7,1560.96,22
13940.0,2011-11-22 15:15:00,4,839.14,16
13941.0,2011-11-18 09:43:00,15,11122.300000000001,21
13942.0,2010-06-23 12:35:00,1,320.0,534
13943.0,2010-05-11 11:30:00,1,246.54,577
13944.0,2010-02-24 15:02:00,1,200.43,652
13945.0,2010-11-10 10:00:00,2,854.15,394
13946.0,2011-09-21 13:33:00,6,1876.23,78
13947.0,2011-10-05 14:42:00,1,90.6,64
13948.0,2010-12-14 10:18:00,4,548.76,360
13949.0,2011-12-07 09:35:00,6,2427.32,2
13950.0,2011-11-28 14:44:00,4,745.06,10
13951.0,2011-06-16 16:43:00,3,674.45,175
13952.0,2011-05-06 09:00:00,14,12823.521,217
13953.0,2011-12-02 16:04:00,12,6640.68,6
13954.0,2011-12-08 12:50:00,2,439.92,1
13955.0,2011-07-08 17:19:00,3,545.17,153
13956.0,2011-12-04 13:20:00,5,1026.42,4
13957.0,2010-10-18 10:02:00,3,458.25,417
13958.0,2010-11-25 10:11:00,8,4709.2300000000005,379
13959.0,2011-09-21 15:06:00,6,1076.18,78
13960.0,2011-11-18 15:27:00,2,230.22,20
13961.0,2010-11-12 14:40:00,1,538.4,391
13962.0,2011-11-18 08:47:00,3,362.8,21
13963.0,2011-02-04 14:43:00,17,3011.87,307
13964.0,2010-11-17 13:53:00,2,438.9,386
13965.0,2010-08-20 10:40:00,3,996.61,476
13966.0,2010-09-30 13:08:00,1,390.86,434
13967.0,2011-07-17 12:02:00,2,166.3,145
13968.0,2010-10-12 13:22:00,1,123.66,422
13969.0,2011-12-02 15:11:00,35,13365.87,6
13970.0,2010-11-18 13:21:00,2,846.55,385
13971.0,2011-11-21 12:06:00,14,4667.57,18
13972.0,2011-09-30 11:54:00,2,190.25,70
13973.0,2011-02-25 15:21:00,1,264.7,286
13974.0,2011-10-21 14:41:00,2,677.72,48
13975.0,2011-11-08 13:19:00,12,5358.84,30
13976.0,2011-05-17 09:13:00,4,1192.3600000000001,206
13977.0,2010-10-24 14:08:00,1,519.8100000000001,410
13978.0,2011-11-25 11:36:00,2,196.79000000000002,14
13979.0,2011-09-27 13:32:00,7,3416.23,72
13980.0,2011-10-10 13:34:00,5,799.92,59
13981.0,2010-10-20 10:03:00,1,331.14,415
13982.0,2011-10-31 16:24:00,9,4445.59,38
13983.0,2011-11-10 11:06:00,21,7108.45,29
13984.0,2011-11-13 12:38:00,12,2048.6,26
13985.0,2011-12-05 17:06:00,22,10020.86,3
13986.0,2011-11-22 15:00:00,1,320.46,16
13987.0,2010-11-25 10:20:00,2,682.54,379
13988.0,2011-11-20 10:15:00,8,4757.8,19
13989.0,2011-10-05 09:47:00,5,2026.06,65
13990.0,2011-05-10 15:19:00,1,311.3,212
13991.0,2011-11-27 16:18:00,6,855.97,11
13992.0,2011-11-09 15:23:00,3,219.5,29
13993.0,2011-10-28 09:06:00,19,6775.71,42
13994.0,2011-12-06 11:05:00,6,2313.14,3
13995.0,2011-11-24 14:22:00,14,3902.01,14
13996.0,2010-11-18 16:27:00,2,895.7600000000001,385
13997.0,2010-07-08 18:06:00,3,382.31,518
13998.0,2010-09-19 10:20:00,3,566.7,446
13999.0,2011-11-29 13:40:00,29,9502.26,9
14000.0,2011-05-12 16:50:00,5,2046.3400000000001,210
14001.0,2011-10-25 10:31:00,9,4530.09,45
14002.0,2011-07-28 15:55:00,2,529.73,133
14003.0,2009-12-07 08:53:00,1,209.41,732
14004.0,2011-10-27 14:40:00,11,6258.45,42
14005.0,2011-11-30 12:41:00,5,2874.72,9
14006.0,2011-08-16 09:39:00,7,2196.67,115
14007.0,2010-07-15 09:06:00,1,79.48,512
14008.0,2010-10-03 13:09:00,1,509.04,431
14009.0,2011-05-25 15:47:00,3,1099.91,197
14010.0,2010-05-23 13:00:00,2,445.15,564
14011.0,2010-08-16 15:31:00,2,457.82,479
14012.0,2011-03-07 12:26:00,1,328.8,277
14013.0,2011-08-21 15:01:00,5,1084.57,109
14014.0,2011-09-23 13:18:00,3,1948.21,76
14015.0,2011-10-18 10:02:00,1,917.34,52
14016.0,2011-07-01 11:29:00,11,11403.41,161
14017.0,2010-05-17 14:52:00,1,229.75,570
14018.0,2010-03-04 14:23:00,1,367.15000000000003,644
14019.0,2011-10-24 10:13:00,3,1421.61,46
14020.0,2011-11-23 09:22:00,4,1249.01,16
14021.0,2011-07-07 15:46:00,7,1716.58,154
14022.0,2011-04-28 14:39:00,2,792.15,224
14023.0,2011-12-02 13:58:00,2,584.07,6
14024.0,2011-08-10 11:30:00,3,645.74,121
14025.0,2010-09-01 10:11:00,8,4057.9,464
14026.0,2010-08-26 10:31:00,2,713.11,470
14027.0,2011-10-10 09:01:00,1,104.82,60
14028.0,2010-06-07 13:33:00,3,10396.5,549
14029.0,2011-10-07 14:46:00,2,467.66,62
14030.0,2011-11-21 16:48:00,20,8262.29,17
14031.0,2011-12-02 17:13:00,44,40999.17,6
14032.0,2011-12-07 15:23:00,16,4850.2699999999995,1
14033.0,2010-06-02 15:10:00,1,109.44,554
14034.0,2011-11-17 14:02:00,3,651.82,21
14035.0,2011-11-11 10:03:00,9,2856.72,28
14036.0,2011-02-28 09:26:00,1,626.65,284
14037.0,2011-06-16 13:57:00,6,836.95,175
14038.0,2011-09-22 13:37:00,5,3069.88,77
14039.0,2011-11-06 13:48:00,2,267.28000000000003,32
14040.0,2011-10-30 12:42:00,35,12645.57,40
14041.0,2011-03-18 13:25:00,1,141.41,265
14042.0,2009-12-14 15:07:00,1,431.98,724
14043.0,2010-08-05 18:18:00,2,304.25,490
14044.0,2011-11-13 12:05:00,10,3123.1,26
14045.0,2011-08-22 15:27:00,16,11313.029999999999,108
14046.0,2011-02-28 14:48:00,1,154.99,283
14047.0,2011-12-01 11:43:00,14,4255.03,8
14048.0,2011-02-07 14:53:00,3,748.69,304
14049.0,2011-11-23 12:20:00,13,13239.03,16
14050.0,2011-11-08 10:00:00,2,746.36,31
14051.0,2011-12-09 10:20:00,37,22434.0,0
14052.0,2011-11-20 12:30:00,2,480.81,19
14053.0,2011-08-07 14:27:00,4,572.3,123
14054.0,2011-10-05 15:49:00,1,92.46,64
14055.0,2011-08-25 15:04:00,3,1520.96,105
14056.0,2011-12-08 13:36:00,23,8214.65,0
14057.0,2011-11-16 10:32:00,22,8408.84,23
14058.0,2010-09-03 09:31:00,2,469.19,462
14059.0,2011-03-18 10:06:00,1,183.6,266
14060.0,2011-12-05 12:29:00,30,9519.08,4
14061.0,2010-07-20 17:22:00,3,917.43,506
14062.0,2011-11-30 10:04:00,24,25604.2,9
14063.0,2010-09-27 16:18:00,9,22710.2,437
14064.0,2011-11-10 13:14:00,15,3332.42,28
14065.0,2010-11-15 16:13:00,3,891.02,388
14066.0,2011-03-18 12:21:00,1,152.55,266
14067.0,2011-10-07 10:21:00,2,374.7,63
14068.0,2011-01-23 16:02:00,4,1528.3700000000001,319
14069.0,2010-07-13 12:12:00,2,230.06,514
14070.0,2010-01-24 12:27:00,1,326.55,684
14071.0,2011-12-06 12:27:00,8,1438.82,3
14072.0,2010-02-11 12:31:00,1,390.85,666
14073.0,2011-11-07 15:49:00,1,151.04,31
14074.0,2010-03-26 13:55:00,1,219.4,622
14075.0,2011-12-05 08:38:00,6,1734.87,4
14076.0,2011-08-02 15:19:00,1,122.47,128
14077.0,2011-10-30 12:35:00,6,615.08,40
14078.0,2011-08-30 12:16:00,9,1692.6299999999999,101
14079.0,2011-08-07 12:10:00,2,618.73,124
14080.0,2011-11-07 11:09:00,5,1115.68,32
14081.0,2011-02-10 16:17:00,10,5370.1,301
14082.0,2010-12-10 11:02:00,2,413.36,364
14083.0,2011-12-05 13:14:00,11,1407.26,3
14084.0,2010-07-15 14:36:00,1,150.5,511
14085.0,2011-12-07 13:46:00,33,10104.97,1
14086.0,2010-09-03 10:52:00,1,39.95,462
14087.0,2011-12-07 12:41:00,3,846.22,2
14088.0,2011-11-29 16:16:00,16,64036.8,9
14089.0,2011-10-14 10:38:00,1,161.0,56
14090.0,2011-01-19 10:51:00,1,76.32000000000001,324
14091.0,2010-02-23 15:17:00,2,9530.08,653
14092.0,2011-12-02 12:13:00,24,7229.45,7
14093.0,2011-11-27 16:27:00,1,442.85,11
14094.0,2010-09-26 11:58:00,1,335.22,439
14095.0,2009-12-17 12:49:00,1,2.95,722
14096.0,2011-12-05 17:17:00,17,65164.79,3
14097.0,2010-08-15 14:20:00,2,422.86,480
14098.0,2011-11-03 10:13:00,1,147.35,36
14099.0,2011-11-23 13:53:00,20,5765.71,15
14100.0,2011-07-25 11:01:00,1,194.9,137
14101.0,2011-09-27 12:28:00,13,9961.93,73
14102.0,2011-12-04 15:38:00,5,1360.28,4
14104.0,2011-07-08 12:50:00,5,771.58,154
14105.0,2011-04-14 17:58:00,5,5988.83,238
14106.0,2009-12-02 14:09:00,1,214.79999999999998,736
14107.0,2011-10-19 12:12:00,11,4877.3,51
14108.0,2011-11-09 10:41:00,4,1044.96,30
14109.0,2011-09-28 10:18:00,1,144.2,72
14110.0,2011-12-06 12:26:00,33,12987.95,3
14111.0,2011-11-25 13:44:00,4,692.85,13
14112.0,2011-11-17 12:30:00,13,5834.59,22
14113.0,2011-12-06 12:18:00,16,7092.610000000001,3
14114.0,2011-03-11 09:42:00,7,1364.09,273
14115.0,2010-07-26 12:36:00,2,622.6700000000001,501
14116.0,2011-11-20 10:29:00,5,1382.74,19
14117.0,2011-07-19 09:49:00,1,90.0,143
14118.0,2010-10-07 11:59:00,1,458.45,428
14119.0,2010-11-29 10:33:00,2,183.37,375
14121.0,2011-12-06 12:19:00,4,2780.15,3
14122.0,2010-10-29 15:11:00,3,362.42,405
14123.0,2009-12-06 15:35:00,1,436.18,732
14124.0,2011-09-16 13:32:00,1,419.58,83
14125.0,2011-11-29 12:47:00,3,2740.43,10
14126.0,2011-12-02 11:45:00,4,1172.46,7
14127.0,2011-08-09 10:49:00,6,1900.0800000000002,122
14128.0,2011-10-10 12:00:00,3,924.21,60
14129.0,2011-12-08 11:02:00,9,2591.34,1
14130.0,2011-01-24 16:05:00,4,1882.67,318
14131.0,2010-03-01 11:59:00,1,187.87,648
14132.0,2011-12-07 13:35:00,11,3586.0299999999997,1
14133.0,2011-08-02 11:34:00,4,911.14,129
14134.0,2010-11-22 12:26:00,15,11123.35,382
14135.0,2011-12-08 11:38:00,24,9643.92,1
14136.0,2010-11-04 11:53:00,5,1570.81,400
14137.0,2010-01-13 12:30:00,1,332.7,695
14138.0,2011-12-08 12:44:00,2,982.3800000000001,1
14139.0,2011-10-24 13:34:00,4,1086.8,45
14140.0,2011-12-06 09:05:00,2,935.05,3
14141.0,2011-12-07 09:53:00,4,915.1300000000001,2
14142.0,2010-12-01 16:33:00,2,983.15,372
14143.0,2011-07-29 09:48:00,1,115.8,133
14144.0,2010-08-10 15:17:00,1,30.599999999999998,485
14145.0,2011-10-24 12:10:00,7,7600.05,46
14146.0,2011-12-01 10:18:00,12,9450.3,8
14147.0,2011-09-22 18:10:00,9,2590.2,77
14148.0,2011-04-20 12:02:00,2,466.29,233
14149.0,2011-05-03 09:44:00,1,446.62,220
14150.0,2011-11-04 10:05:00,2,658.64,35
14151.0,2010-02-04 15:35:00,2,679.45,672
14152.0,2011-09-25 12:54:00,7,1997.34,74
14153.0,2010-08-13 14:35:00,1,233.4,482
14154.0,2011-04-14 16:26:00,8,6460.7,238
14155.0,2011-03-18 14:13:00,1,118.75,265
14156.0,2011-11-30 10:54:00,156,313946.37,9
14157.0,2011-11-20 11:32:00,5,1002.7800000000001,19
14158.0,2011-10-30 15:08:00,1,507.66,39
14159.0,2011-11-20 12:36:00,20,7938.01,19
14160.0,2010-04-08 14:30:00,7,8421.47,609
14161.0,2011-05-08 11:41:00,7,3318.88,215
14162.0,2011-06-19 11:36:00,2,289.36,173
14163.0,2011-09-13 15:18:00,5,2594.62,86
14164.0,2011-09-30 12:24:00,2,1631.77,70
14165.0,2011-03-09 12:39:00,1,122.53999999999999,275
14166.0,2010-07-22 19:42:00,2,256.85,504
14167.0,2011-10-31 14:29:00,8,1296.49,38
14168.0,2010-10-15 10:49:00,2,370.45,420
14169.0,2010-10-05 08:45:00,2,624.4300000000001,430
14170.0,2010-11-29 13:10:00,3,597.33,374
14171.0,2011-09-02 16:43:00,2,498.79,97
14172.0,2010-04-13 13:26:00,3,402.71999999999997,604
14173.0,2011-11-29 11:54:00,6,586.0,10
14174.0,2011-11-06 13:17:00,1,134.46,32
14175.0,2011-10-11 11:55:00,8,7678.88,59
14176.0,2011-02-15 13:12:00,5,916.01,296
14177.0,2011-09-14 15:11:00,13,2229.34,85
14178.0,2011-12-01 12:01:00,7,1620.93,8
14179.0,2011-10-30 12:07:00,2,719.78,40
14180.0,2011-11-29 10:56:00,33,6319.25,10
14181.0,2010-10-25 08:27:00,2,310.55,410
14182.0,2010-09-22 11:45:00,4,678.77,443
14183.0,2010-10-24 14:45:00,2,286.29,410
14184.0,2011-10-04 12:43:00,1,452.89,66
14185.0,2011-01-12 13:52:00,1,197.65,330
14186.0,2010-10-08 13:30:00,5,1550.63,426
14187.0,2010-08-23 12:06:00,1,123.5,473
14188.0,2011-11-09 12:45:00,6,2054.36,30
14189.0,2011-12-07 15:55:00,16,5814.39,1
14190.0,2010-02-11 14:27:00,1,79.9,665
14191.0,2011-12-08 09:23:00,15,4817.66,1
14192.0,2010-11-16 17:44:00,1,293.74,387
14193.0,2011-10-03 09:34:00,3,1210.19,67
14194.0,2011-12-05 10:38:00,36,18670.59,4
14195.0,2011-05-22 10:29:00,6,2615.6,201
14196.0,2011-08-25 10:25:00,1,335.52,106
14197.0,2010-10-25 10:01:00,1,390.05,410
14198.0,2011-11-21 16:35:00,9,1569.73,17
14199.0,2011-05-05 13:44:00,4,1091.7,217
14200.0,2010-04-01 13:01:00,1,379.2,616
14201.0,2011-10-10 13:27:00,10,1193.54,59
14202.0,2010-11-23 17:13:00,3,847.76,380
14203.0,2010-11-07 13:35:00,1,339.34,396
14204.0,2011-12-07 13:38:00,4,1062.96,1
14205.0,2011-11-23 10:55:00,9,2414.2,16
14206.0,2011-04-14 16:38:00,3,1185.01,238
14207.0,2010-01-21 09:33:00,1,157.8,687
14208.0,2011-09-06 12:48:00,2,567.05,94
14209.0,2011-11-29 10:18:00,15,4993.27,10
14210.0,2011-08-26 12:36:00,16,5861.52,105
14211.0,2011-10-17 13:23:00,18,4402.29,52
14212.0,2011-09-11 12:45:00,2,2190.14,89
14213.0,2010-10-31 10:37:00,1,1192.2,404
14214.0,2011-11-09 10:31:00,5,1004.38,30
14215.0,2011-11-28 12:19:00,9,3416.33,11
14216.0,2011-12-06 14:56:00,5,2150.04,2
14217.0,2011-12-08 11:53:00,23,3416.89,1
14218.0,2011-10-28 10:00:00,1,169.48000000000002,42
14219.0,2011-12-05 16:23:00,3,633.83,3
14220.0,2011-04-06 13:23:00,4,1515.0,246
14221.0,2011-10-28 13:42:00,17,6517.49,41
14222.0,2011-06-15 16:42:00,1,683.17,176
14223.0,2011-09-08 13:38:00,3,991.13,91
14224.0,2011-08-21 13:24:00,9,1897.9,109
14225.0,2010-10-01 10:32:00,4,2037.02,434
14226.0,2011-11-11 11:34:00,6,3002.53,28
14227.0,2011-11-13 15:48:00,15,6368.71,25
14228.0,2010-09-28 09:45:00,3,745.5,437
14229.0,2011-10-19 10:04:00,7,2594.04,51
14230.0,2010-09-30 09:07:00,3,979.8000000000001,435
14231.0,2011-06-09 11:05:00,4,1235.6200000000001,183
14232.0,2011-10-28 11:09:00,5,2048.07,42
14233.0,2011-10-21 15:54:00,7,2904.27,48
14234.0,2011-11-17 17:53:00,4,775.46,21
14235.0,2011-09-25 14:37:00,9,4717.99,74
14236.0,2011-09-20 09:13:00,5,1744.64,80
14237.0,2010-12-01 13:20:00,2,632.14,372
14238.0,2011-01-17 14:40:00,3,434.22999999999996,325
14239.0,2011-10-27 14:40:00,21,4263.17,42
14240.0,2011-11-09 13:45:00,3,1247.49,29
14241.0,2011-06-09 11:46:00,2,333.7,183
14242.0,2011-04-19 11:46:00,2,280.55,234
14243.0,2011-12-01 11:12:00,17,7431.05,8
14244.0,2010-02-17 11:40:00,1,366.41999999999996,660
14245.0,2011-05-04 08:40:00,2,1693.45,219
14246.0,2011-08-21 11:50:00,3,1474.06,110
14247.0,2011-03-06 15:21:00,5,772.66,277
14248.0,2011-01-25 14:45:00,3,1032.95,317
14249.0,2010-10-25 12:34:00,12,5625.461,410
14250.0,2011-12-02 14:30:00,3,1904.05,6
14251.0,2011-12-08 08:32:00,5,2879.7000000000003,1
14252.0,2010-11-23 13:36:00,1,350.99,380
14253.0,2010-08-03 14:55:00,2,363.40000000000003,492
14254.0,2010-10-03 11:52:00,1,601.03,432
14255.0,2010-06-11 15:54:00,1,1000.63,545
14256.0,2011-03-24 13:17:00,5,2473.9900000000002,259
14257.0,2011-10-06 16:54:00,9,5954.45,63
14258.0,2011-11-30 15:27:00,25,32051.34,8
14259.0,2011-07-21 10:44:00,1,120.0,141
14260.0,2010-08-25 14:55:00,3,824.28,470
14261.0,2011-10-20 10:04:00,2,1163.45,50
14262.0,2011-12-01 14:17:00,8,2618.23,7
14263.0,2010-10-12 14:09:00,1,322.93,422
14264.0,2011-07-08 10:20:00,6,1517.3600000000001,154
14265.0,2011-08-22 13:32:00,4,1373.35,108
14266.0,2010-10-07 13:32:00,1,40.56,427
14267.0,2011-06-30 10:09:00,3,1516.24,162
14268.0,2010-08-26 10:45:00,1,354.85,470
14269.0,2010-09-26 12:53:00,1,295.73,438
14270.0,2011-01-12 09:33:00,1,492.65000000000003,331
14271.0,2011-04-28 12:47:00,2,219.13,225
14272.0,2011-09-27 10:08:00,4,920.81,73
14273.0,2011-10-19 13:20:00,4,559.97,50
14274.0,2010-01-22 12:51:00,1,256.6,685
14275.0,2010-11-09 09:06:00,6,1189.3799999999999,395
14276.0,2011-09-02 09:45:00,7,2102.68,98
14277.0,2011-11-24 15:01:00,9,17225.81,14
14278.0,2010-10-26 12:07:00,1,205.83,409
14279.0,2010-07-07 08:42:00,2,191.86,520
14280.0,2011-05-27 10:37:00,1,134.04,196
14281.0,2010-10-27 14:45:00,1,245.15,407
14282.0,2011-12-06 17:04:00,25,7849.66,2
14283.0,2010-09-02 14:46:00,4,628.4399999999999,462
14284.0,2011-11-09 08:11:00,3,1299.65,30
14285.0,2011-11-18 14:50:00,8,3284.42,20
14286.0,2011-11-16 10:34:00,7,8479.76,23
14287.0,2011-12-01 13:25:00,3,176.63,7
14288.0,2011-05-10 13:22:00,1,426.6,212
14289.0,2011-12-01 11:44:00,6,911.26,8
14290.0,2011-11-28 14:02:00,8,4516.56,10
14291.0,2011-12-08 10:26:00,23,7904.1,1
14292.0,2011-12-02 11:50:00,16,9226.25,7
14293.0,2011-12-06 15:17:00,9,3267.9300000000003,2
14294.0,2010-10-28 16:25:00,1,375.34,406
14295.0,2011-10-30 15:50:00,5,2362.91,39
14296.0,2010-10-14 14:14:00,2,456.4,420
14297.0,2011-11-22 09:06:00,4,1305.33,17
14298.0,2011-12-01 13:12:00,82,91194.49,7
